Order ID,Order Date,Amount,Profit,Quantity,Category,Sub-Category,Unique Categories,Unique Sub-Categories,total amount by category,total profit by category
B-25799,01-10-2018,70,-64,5,Clothing,Stole,0.001712329,0.0078125,108293,19389
B-25800,01-10-2018,122,-66,9,Electronics,Accessories,0.005524862,0.019230769,108293,19389
B-25800,01-10-2018,21,-6,3,Clothing,Leggings,0.001715266,0.026315789,108171,19455
B-25800,01-10-2018,45,12,7,Clothing,Hankerchief,0.001718213,0.007352941,108171,19455
B-25801,01-10-2018,64,6,4,Clothing,Saree,0.00172117,0.010309278,108171,19455
B-25801,01-10-2018,49,-31,2,Clothing,Stole,0.001724138,0.007874016,108171,19455
B-25801,01-10-2018,21,-10,4,Clothing,Leggings,0.001727116,0.027027027,108171,19455
B-25801,01-10-2018,15,-2,1,Clothing,T-shirt,0.001730104,0.018181818,108171,19455
B-25802,05-10-2018,27,-7,5,Clothing,Saree,0.001733102,0.010416667,108171,19455
B-25802,05-10-2018,633,-633,11,Electronics,Accessories,0.005555556,0.019607843,108171,19455
B-25802,05-10-2018,13,-9,2,Clothing,Skirt,0.001736111,0.027777778,107538,20088
B-25802,05-10-2018,23,-3,1,Clothing,Shirt,0.00173913,0.02173913,107538,20088
B-25802,05-10-2018,95,5,2,Clothing,Stole,0.00174216,0.007936508,107538,20088
B-25803,05-10-2018,106,12,3,Clothing,Trousers,0.001745201,0.052631579,107538,20088
B-25803,05-10-2018,269,91,1,Electronics,Electronic Games,0.005586592,0.02173913,107538,20088
B-25803,05-10-2018,536,91,1,Clothing,Trousers,0.001748252,0.055555556,107269,19997
B-25803,05-10-2018,137,5,5,Clothing,Shirt,0.001751313,0.022222222,107269,19997
B-25803,05-10-2018,757,371,2,Electronics,Printers,0.005617978,0.022222222,107269,19997
B-25803,05-10-2018,511,194,3,Furniture,Chairs,0.007194245,0.027027027,106512,19626
B-25803,05-10-2018,185,48,4,Clothing,Stole,0.001754386,0.008,106512,19626
B-25803,05-10-2018,765,8,6,Clothing,Saree,0.001757469,0.010526316,106512,19626
B-25804,05-10-2018,156,36,5,Clothing,T-shirt,0.001760563,0.018518519,106512,19626
B-25804,05-10-2018,321,26,3,Electronics,Printers,0.005649718,0.022727273,106512,19626
B-25805,05-10-2018,112,15,2,Furniture,Chairs,0.007246377,0.027777778,106191,19600
B-25806,06-10-2018,632,-114,4,Furniture,Tables,0.00729927,0.111111111,106191,19600
B-25807,07-10-2018,16,6,1,Clothing,Stole,0.001763668,0.008064516,106191,19600
B-25808,08-10-2018,63,17,6,Clothing,Leggings,0.001766784,0.027777778,106191,19600
B-25808,08-10-2018,146,-63,3,Electronics,Electronic Games,0.005681818,0.022222222,106191,19600
B-25808,08-10-2018,59,21,2,Clothing,Stole,0.001769912,0.008130081,106045,19663
B-25808,08-10-2018,210,50,4,Clothing,Hankerchief,0.00177305,0.007407407,106045,19663
B-25809,09-10-2018,154,54,3,Clothing,Hankerchief,0.001776199,0.007462687,106045,19663
B-25809,09-10-2018,53,24,1,Clothing,Hankerchief,0.001779359,0.007518797,106045,19663
B-25810,10-10-2018,26,10,4,Clothing,Hankerchief,0.001782531,0.007575758,106045,19663
B-25810,10-10-2018,1120,199,6,Clothing,Saree,0.001785714,0.010638298,106045,19663
B-25810,10-10-2018,45,6,3,Clothing,Shirt,0.001788909,0.022727273,106045,19663
B-25810,10-10-2018,307,74,3,Electronics,Accessories,0.005714286,0.02,106045,19663
B-25810,10-10-2018,92,42,2,Clothing,Stole,0.001792115,0.008196721,105738,19589
B-25810,10-10-2018,29,8,5,Clothing,Hankerchief,0.001795332,0.007633588,105738,19589
B-25811,10-10-2018,126,52,4,Clothing,Hankerchief,0.001798561,0.007692308,105738,19589
B-25812,10-10-2018,259,47,5,Clothing,Hankerchief,0.001801802,0.007751938,105738,19589
B-25813,10-10-2018,911,202,7,Furniture,Chairs,0.007352941,0.028571429,105738,19589
B-25814,10-10-2018,118,35,7,Clothing,T-shirt,0.001805054,0.018867925,105738,19589
B-25814,10-10-2018,462,169,4,Clothing,Saree,0.001808318,0.010752688,105738,19589
B-25815,10-10-2018,35,14,2,Clothing,Stole,0.001811594,0.008264463,105738,19589
B-25816,12-10-2018,391,113,8,Clothing,Stole,0.001814882,0.008333333,105738,19589
B-25817,13-10-2018,743,89,5,Electronics,Printers,0.005747126,0.023255814,105738,19589
B-25818,14-10-2018,75,28,9,Clothing,Hankerchief,0.001818182,0.0078125,104995,19500
B-25818,14-10-2018,36,0,4,Clothing,Kurti,0.001821494,0.034482759,104995,19500
B-25818,14-10-2018,32,11,2,Clothing,Leggings,0.001824818,0.028571429,104995,19500
B-25818,14-10-2018,94,20,2,Furniture,Furnishings,0.007407407,0.023255814,104995,19500
B-25818,14-10-2018,28,14,4,Clothing,Hankerchief,0.001828154,0.007874016,104995,19500
B-25819,15-10-2018,417,49,3,Electronics,Electronic Games,0.005780347,0.022727273,104995,19500
B-25820,16-10-2018,119,1,1,Furniture,Chairs,0.007462687,0.029411765,104578,19451
B-25821,16-10-2018,60,21,4,Clothing,Stole,0.001831502,0.008403361,104578,19451
B-25821,16-10-2018,17,0,1,Clothing,Hankerchief,0.001834862,0.007936508,104578,19451
B-25821,16-10-2018,125,0,3,Electronics,Accessories,0.005813953,0.020408163,104578,19451
B-25822,18-10-2018,34,13,2,Clothing,Saree,0.001838235,0.010869565,104453,19451
B-25823,18-10-2018,2103,322,8,Electronics,Electronic Games,0.005847953,0.023255814,104453,19451
B-25823,18-10-2018,104,2,2,Furniture,Furnishings,0.007518797,0.023809524,102350,19129
B-25823,18-10-2018,59,6,1,Electronics,Accessories,0.005882353,0.020833333,102350,19129
B-25823,18-10-2018,103,50,2,Furniture,Furnishings,0.007575758,0.024390244,102291,19123
B-25824,20-10-2018,101,38,2,Furniture,Furnishings,0.007633588,0.025,102291,19123
B-25825,21-10-2018,911,355,5,Electronics,Phones,0.00591716,0.026315789,102291,19123
B-25825,21-10-2018,115,25,6,Clothing,Stole,0.001841621,0.008474576,101380,18768
B-25825,21-10-2018,140,6,5,Clothing,Saree,0.001845018,0.010989011,101380,18768
B-25826,22-10-2018,637,261,2,Electronics,Printers,0.005952381,0.023809524,101380,18768
B-25827,23-10-2018,156,21,3,Furniture,Chairs,0.007692308,0.03030303,100743,18507
B-25828,24-10-2018,537,107,3,Clothing,Saree,0.001848429,0.011111111,100743,18507
B-25828,24-10-2018,15,2,1,Clothing,Leggings,0.001851852,0.029411765,100743,18507
B-25828,24-10-2018,128,-3,3,Clothing,Saree,0.001855288,0.011235955,100743,18507
B-25828,24-10-2018,222,35,5,Clothing,Saree,0.001858736,0.011363636,100743,18507
B-25829,25-10-2018,345,38,7,Clothing,Hankerchief,0.001862197,0.008,100743,18507
B-25830,26-10-2018,41,11,6,Clothing,Hankerchief,0.001865672,0.008064516,100743,18507
B-25830,26-10-2018,54,1,2,Clothing,Saree,0.001869159,0.011494253,100743,18507
B-25830,26-10-2018,71,0,8,Clothing,Skirt,0.001872659,0.028571429,100743,18507
B-25830,26-10-2018,93,15,2,Electronics,Accessories,0.005988024,0.021276596,100743,18507
B-25830,26-10-2018,1063,64,7,Electronics,Phones,0.006024096,0.027027027,100650,18492
B-25830,26-10-2018,1954,782,3,Electronics,Phones,0.006060606,0.027777778,99587,18428
B-25831,27-10-2018,693,254,6,Clothing,Saree,0.001876173,0.011627907,97633,17646
B-25832,28-10-2018,504,116,3,Furniture,Bookcases,0.007751938,0.02,97633,17646
B-25833,29-10-2018,64,27,5,Clothing,Hankerchief,0.001879699,0.008130081,97633,17646
B-25833,29-10-2018,36,4,9,Clothing,Hankerchief,0.001883239,0.008196721,97633,17646
B-25833,29-10-2018,45,16,3,Clothing,Stole,0.001886792,0.008547009,97633,17646
B-25834,29-10-2018,16,5,1,Clothing,Stole,0.001890359,0.00862069,97633,17646
B-25835,29-10-2018,52,11,5,Clothing,Leggings,0.001893939,0.03030303,97633,17646
B-25835,29-10-2018,27,2,2,Clothing,Leggings,0.001897533,0.03125,97633,17646
B-25835,29-10-2018,155,26,3,Clothing,Stole,0.001901141,0.008695652,97633,17646
B-25836,29-10-2018,1298,65,9,Electronics,Printers,0.006097561,0.024390244,97633,17646
B-25837,29-10-2018,263,50,5,Clothing,Stole,0.001904762,0.00877193,96335,17581
B-25838,29-10-2018,70,26,5,Clothing,Hankerchief,0.001908397,0.008264463,96335,17581
B-25838,29-10-2018,81,19,7,Clothing,Hankerchief,0.001912046,0.008333333,96335,17581
B-25838,29-10-2018,955,305,3,Electronics,Printers,0.006134969,0.025,96335,17581
B-25838,29-10-2018,161,40,3,Clothing,Stole,0.001915709,0.008849558,95380,17276
B-25839,30-10-2018,1250,486,7,Clothing,Saree,0.001919386,0.011764706,95380,17276
B-25840,31-10-2018,246,61,2,Furniture,Bookcases,0.0078125,0.020408163,95380,17276
B-25840,31-10-2018,298,74,2,Furniture,Bookcases,0.007874016,0.020833333,95380,17276
B-25840,31-10-2018,262,64,6,Clothing,Saree,0.001923077,0.011904762,95380,17276
B-25841,01-11-2018,22,11,2,Clothing,Skirt,0.001926782,0.029411765,95380,17276
B-25842,02-11-2018,1543,370,8,Electronics,Printers,0.00617284,0.025641026,95380,17276
B-25843,03-11-2018,50,7,6,Clothing,Skirt,0.001930502,0.03030303,93837,16906
B-25843,03-11-2018,214,30,3,Electronics,Accessories,0.00621118,0.02173913,93837,16906
B-25843,03-11-2018,255,74,5,Clothing,Hankerchief,0.001934236,0.008403361,93623,16876
B-25843,03-11-2018,18,6,3,Clothing,Hankerchief,0.001937984,0.008474576,93623,16876
B-25843,03-11-2018,45,0,2,Clothing,Stole,0.001941748,0.008928571,93623,16876
B-25844,03-11-2018,86,8,2,Clothing,Saree,0.001945525,0.012048193,93623,16876
B-25845,03-11-2018,274,-7,4,Electronics,Phones,0.00625,0.028571429,93623,16876
B-25845,03-11-2018,82,33,4,Clothing,Kurti,0.001949318,0.035714286,93349,16883
B-25845,03-11-2018,757,371,2,Electronics,Printers,0.006289308,0.026315789,93349,16883
B-25845,03-11-2018,132,54,5,Clothing,Stole,0.001953125,0.009009009,92592,16512
B-25846,03-11-2018,94,7,7,Clothing,Leggings,0.001956947,0.032258065,92592,16512
B-25847,03-11-2018,643,225,2,Electronics,Printers,0.006329114,0.027027027,92592,16512
B-25847,03-11-2018,264,71,10,Furniture,Furnishings,0.007936508,0.025641026,91949,16287
B-25848,03-11-2018,147,21,3,Furniture,Furnishings,0.008,0.026315789,91949,16287
B-25848,03-11-2018,16,8,2,Clothing,Hankerchief,0.001960784,0.008547009,91949,16287
B-25848,03-11-2018,648,50,6,Electronics,Electronic Games,0.006369427,0.023809524,91949,16287
B-25849,04-11-2018,336,123,3,Electronics,Phones,0.006410256,0.029411765,91301,16237
B-25850,05-11-2018,45,1,3,Clothing,T-shirt,0.001964637,0.019230769,90965,16114
B-25850,05-11-2018,93,-1,2,Clothing,Hankerchief,0.001968504,0.00862069,90965,16114
B-25850,05-11-2018,52,18,5,Clothing,Leggings,0.001972387,0.033333333,90965,16114
B-25850,05-11-2018,148,24,3,Clothing,Stole,0.001976285,0.009090909,90965,16114
B-25850,05-11-2018,24,1,4,Clothing,Hankerchief,0.001980198,0.008695652,90965,16114
B-25850,05-11-2018,513,215,2,Electronics,Accessories,0.006451613,0.022222222,90965,16114
B-25850,05-11-2018,117,36,2,Clothing,Trousers,0.001984127,0.058823529,90452,15899
B-25850,05-11-2018,916,192,11,Electronics,Phones,0.006493506,0.03030303,90452,15899
B-25850,05-11-2018,485,199,4,Clothing,Saree,0.001988072,0.012195122,89536,15707
B-25851,06-11-2018,10,2,2,Clothing,Hankerchief,0.001992032,0.00877193,89536,15707
B-25851,06-11-2018,300,42,2,Electronics,Printers,0.006535948,0.027777778,89536,15707
B-25851,06-11-2018,57,27,2,Clothing,T-shirt,0.001996008,0.019607843,89236,15665
B-25851,06-11-2018,103,46,2,Clothing,Saree,0.002,0.012345679,89236,15665
B-25851,06-11-2018,336,71,3,Furniture,Bookcases,0.008064516,0.021276596,89236,15665
B-25851,06-11-2018,53,24,6,Clothing,Hankerchief,0.002004008,0.008849558,89236,15665
B-25851,06-11-2018,90,29,5,Clothing,T-shirt,0.002008032,0.02,89236,15665
B-25851,06-11-2018,62,1,3,Clothing,Saree,0.002012072,0.0125,89236,15665
B-25851,06-11-2018,135,54,5,Clothing,Kurti,0.002016129,0.037037037,89236,15665
B-25851,06-11-2018,237,47,9,Clothing,T-shirt,0.002020202,0.020408163,89236,15665
B-25852,07-11-2018,320,144,1,Electronics,Printers,0.006578947,0.028571429,89236,15665
B-25852,07-11-2018,24,1,2,Clothing,Hankerchief,0.002024291,0.008928571,88916,15521
B-25852,07-11-2018,45,12,4,Clothing,Hankerchief,0.002028398,0.009009009,88916,15521
B-25852,07-11-2018,97,17,2,Clothing,Stole,0.00203252,0.009174312,88916,15521
B-25852,07-11-2018,50,16,1,Clothing,Stole,0.00203666,0.009259259,88916,15521
B-25852,07-11-2018,869,67,4,Furniture,Tables,0.008130081,0.125,88916,15521
B-25852,07-11-2018,105,33,5,Clothing,Kurti,0.002040816,0.038461538,88916,15521
B-25853,08-11-2018,39,16,6,Clothing,Skirt,0.00204499,0.03125,88916,15521
B-25853,08-11-2018,30,14,3,Clothing,Hankerchief,0.00204918,0.009090909,88916,15521
B-25853,08-11-2018,26,11,2,Clothing,Hankerchief,0.002053388,0.009174312,88916,15521
B-25853,08-11-2018,19,6,2,Clothing,Saree,0.002057613,0.012658228,88916,15521
B-25853,08-11-2018,579,139,3,Electronics,Printers,0.006622517,0.029411765,88916,15521
B-25853,08-11-2018,2093,721,5,Furniture,Chairs,0.008196721,0.03125,88337,15382
B-25853,08-11-2018,95,11,4,Furniture,Furnishings,0.008264463,0.027027027,88337,15382
B-25853,08-11-2018,128,4,3,Clothing,Saree,0.002061856,0.012820513,88337,15382
B-25853,08-11-2018,199,48,4,Clothing,Stole,0.002066116,0.009345794,88337,15382
B-25854,08-11-2018,149,48,6,Clothing,Stole,0.002070393,0.009433962,88337,15382
B-25854,08-11-2018,436,131,9,Clothing,Hankerchief,0.002074689,0.009259259,88337,15382
B-25854,08-11-2018,76,19,3,Clothing,Hankerchief,0.002079002,0.009345794,88337,15382
B-25854,08-11-2018,88,16,4,Clothing,Stole,0.002083333,0.00952381,88337,15382
B-25854,08-11-2018,342,154,7,Furniture,Furnishings,0.008333333,0.027777778,88337,15382
B-25854,08-11-2018,40,16,3,Clothing,Hankerchief,0.002087683,0.009433962,88337,15382
B-25854,08-11-2018,53,-2,3,Clothing,Saree,0.00209205,0.012987013,88337,15382
B-25854,08-11-2018,381,144,2,Clothing,Saree,0.002096436,0.013157895,88337,15382
B-25855,08-11-2018,829,19,4,Electronics,Printers,0.006666667,0.03030303,88337,15382
B-25855,08-11-2018,442,31,2,Electronics,Electronic Games,0.006711409,0.024390244,87508,15363
B-25855,08-11-2018,90,17,3,Clothing,Hankerchief,0.00210084,0.00952381,87066,15332
B-25855,08-11-2018,98,12,2,Clothing,Hankerchief,0.002105263,0.009615385,87066,15332
B-25855,08-11-2018,61,30,2,Clothing,Hankerchief,0.002109705,0.009708738,87066,15332
B-25855,08-11-2018,1027,441,8,Clothing,Saree,0.002114165,0.013333333,87066,15332
B-25855,08-11-2018,1319,567,5,Electronics,Printers,0.006756757,0.03125,87066,15332
B-25855,08-11-2018,197,73,1,Furniture,Bookcases,0.008403361,0.02173913,85747,14765
B-25855,08-11-2018,550,242,5,Furniture,Furnishings,0.008474576,0.028571429,85747,14765
B-25856,10-11-2018,74,29,3,Clothing,Stole,0.002118644,0.009615385,85747,14765
B-25856,10-11-2018,10,2,2,Clothing,Skirt,0.002123142,0.032258065,85747,14765
B-25856,10-11-2018,689,90,5,Clothing,Saree,0.00212766,0.013513514,85747,14765
B-25856,10-11-2018,257,3,2,Clothing,Saree,0.002132196,0.01369863,85747,14765
B-25856,10-11-2018,48,6,1,Clothing,Saree,0.002136752,0.013888889,85747,14765
B-25857,10-11-2018,324,39,8,Electronics,Accessories,0.006802721,0.022727273,85747,14765
B-25857,10-11-2018,598,166,4,Furniture,Bookcases,0.008547009,0.022222222,85423,14726
B-25857,10-11-2018,227,59,2,Furniture,Furnishings,0.00862069,0.029411765,85423,14726
B-25858,13-11-2018,22,8,3,Clothing,Hankerchief,0.002141328,0.009803922,85423,14726
B-25858,13-11-2018,29,11,4,Clothing,Skirt,0.002145923,0.033333333,85423,14726
B-25858,13-11-2018,27,5,2,Clothing,Skirt,0.002150538,0.034482759,85423,14726
B-25858,13-11-2018,82,13,2,Clothing,Shirt,0.002155172,0.023255814,85423,14726
B-25858,13-11-2018,294,109,7,Electronics,Accessories,0.006849315,0.023255814,85423,14726
B-25858,13-11-2018,16,0,1,Clothing,Saree,0.002159827,0.014084507,85129,14617
B-25858,13-11-2018,245,30,2,Clothing,Saree,0.002164502,0.014285714,85129,14617
B-25858,13-11-2018,223,27,2,Furniture,Bookcases,0.008695652,0.022727273,85129,14617
B-25858,13-11-2018,2457,665,11,Electronics,Electronic Games,0.006896552,0.025,85129,14617
B-25859,14-11-2018,724,253,2,Furniture,Bookcases,0.00877193,0.023255814,82672,13952
B-25860,15-11-2018,112,24,3,Clothing,Kurti,0.002169197,0.04,82672,13952
B-25861,15-11-2018,128,4,3,Clothing,Saree,0.002173913,0.014492754,82672,13952
B-25861,15-11-2018,50,3,2,Clothing,Stole,0.002178649,0.009708738,82672,13952
B-25861,15-11-2018,62,6,5,Clothing,Hankerchief,0.002183406,0.00990099,82672,13952
B-25861,15-11-2018,44,14,3,Clothing,Hankerchief,0.002188184,0.01,82672,13952
B-25861,15-11-2018,56,18,2,Clothing,Hankerchief,0.002192982,0.01010101,82672,13952
B-25861,15-11-2018,216,-83,3,Electronics,Electronic Games,0.006944444,0.025641026,82672,13952
B-25862,15-11-2018,2061,701,5,Furniture,Bookcases,0.008849558,0.023809524,82456,14035
B-25862,15-11-2018,121,41,4,Clothing,Stole,0.002197802,0.009803922,82456,14035
B-25862,15-11-2018,80,3,3,Clothing,Stole,0.002202643,0.00990099,82456,14035
B-25863,15-11-2018,189,87,7,Clothing,Stole,0.002207506,0.01,82456,14035
B-25864,15-11-2018,100,6,4,Clothing,Stole,0.002212389,0.01010101,82456,14035
B-25864,15-11-2018,17,5,1,Clothing,Hankerchief,0.002217295,0.010204082,82456,14035
B-25864,15-11-2018,22,8,2,Clothing,Leggings,0.002222222,0.034482759,82456,14035
B-25864,15-11-2018,27,9,2,Clothing,Hankerchief,0.002227171,0.010309278,82456,14035
B-25865,15-11-2018,85,-1,3,Clothing,Saree,0.002232143,0.014705882,82456,14035
B-25866,16-11-2018,51,14,2,Clothing,Stole,0.002237136,0.010204082,82456,14035
B-25867,17-11-2018,31,14,3,Clothing,Stole,0.002242152,0.010309278,82456,14035
B-25867,17-11-2018,240,12,6,Clothing,Kurti,0.002247191,0.041666667,82456,14035
B-25867,17-11-2018,163,26,4,Clothing,Shirt,0.002252252,0.023809524,82456,14035
B-25868,18-11-2018,170,73,2,Electronics,Accessories,0.006993007,0.023809524,82456,14035
B-25868,18-11-2018,62,-1,1,Electronics,Phones,0.007042254,0.03125,82286,13962
B-25868,18-11-2018,1118,206,2,Furniture,Tables,0.008928571,0.142857143,82224,13963
B-25869,19-11-2018,86,9,3,Clothing,Saree,0.002257336,0.014925373,82224,13963
B-25870,20-11-2018,10,4,1,Clothing,Kurti,0.002262443,0.043478261,82224,13963
B-25870,20-11-2018,845,84,7,Clothing,Saree,0.002267574,0.015151515,82224,13963
B-25870,20-11-2018,57,7,3,Furniture,Furnishings,0.009009009,0.03030303,82224,13963
B-25870,20-11-2018,473,113,9,Clothing,Hankerchief,0.002272727,0.010416667,82224,13963
B-25871,21-11-2018,118,25,4,Clothing,Hankerchief,0.002277904,0.010526316,82224,13963
B-25872,22-11-2018,57,27,2,Clothing,Shirt,0.002283105,0.024390244,82224,13963
B-25873,23-11-2018,66,12,3,Clothing,Stole,0.00228833,0.010416667,82224,13963
B-25873,23-11-2018,367,73,3,Electronics,Electronic Games,0.007092199,0.026315789,82224,13963
B-25873,23-11-2018,7,1,1,Clothing,Hankerchief,0.002293578,0.010638298,81857,13890
B-25873,23-11-2018,1275,357,2,Electronics,Phones,0.007142857,0.032258065,81857,13890
B-25873,23-11-2018,42,12,2,Clothing,Kurti,0.002298851,0.045454545,80582,13533
B-25874,24-11-2018,124,54,5,Clothing,T-shirt,0.002304147,0.020833333,80582,13533
B-25875,24-11-2018,248,8,2,Clothing,Saree,0.002309469,0.015384615,80582,13533
B-25876,24-11-2018,282,14,4,Clothing,Trousers,0.002314815,0.0625,80582,13533
B-25877,24-11-2018,1137,568,2,Clothing,Trousers,0.002320186,0.066666667,80582,13533
B-25877,24-11-2018,269,33,5,Furniture,Chairs,0.009090909,0.032258065,80582,13533
B-25877,24-11-2018,24,8,2,Clothing,Skirt,0.002325581,0.035714286,80582,13533
B-25878,24-11-2018,165,46,3,Furniture,Furnishings,0.009174312,0.03125,80582,13533
B-25878,24-11-2018,46,0,4,Clothing,Leggings,0.002331002,0.035714286,80582,13533
B-25878,24-11-2018,84,41,3,Clothing,T-shirt,0.002336449,0.021276596,80582,13533
B-25878,24-11-2018,140,15,5,Clothing,Stole,0.00234192,0.010526316,80582,13533
B-25878,24-11-2018,741,267,5,Furniture,Bookcases,0.009259259,0.024390244,80582,13533
B-25878,24-11-2018,719,303,6,Furniture,Chairs,0.009345794,0.033333333,80582,13533
B-25879,24-11-2018,57,28,2,Clothing,Kurti,0.002347418,0.047619048,80582,13533
B-25880,24-11-2018,108,37,2,Clothing,Stole,0.002352941,0.010638298,80582,13533
B-25881,25-11-2018,37,3,3,Clothing,Hankerchief,0.002358491,0.010752688,80582,13533
B-25881,25-11-2018,26,9,2,Clothing,Leggings,0.002364066,0.037037037,80582,13533
B-25881,25-11-2018,1351,111,6,Electronics,Electronic Games,0.007194245,0.027027027,80582,13533
B-25881,25-11-2018,2244,247,4,Clothing,Trousers,0.002369668,0.071428571,79231,13422
B-25881,25-11-2018,36,7,3,Clothing,Leggings,0.002375297,0.038461538,79231,13422
B-25881,25-11-2018,2115,23,5,Furniture,Chairs,0.009433962,0.034482759,79231,13422
B-25882,26-11-2018,121,19,4,Clothing,Stole,0.002380952,0.010752688,79231,13422
B-25883,27-11-2018,146,42,5,Clothing,Hankerchief,0.002386635,0.010869565,79231,13422
B-25883,27-11-2018,105,26,8,Clothing,Leggings,0.002392344,0.04,79231,13422
B-25883,27-11-2018,127,29,3,Furniture,Furnishings,0.00952381,0.032258065,79231,13422
B-25883,27-11-2018,16,-15,4,Clothing,Hankerchief,0.002398082,0.010989011,79231,13422
B-25883,27-11-2018,10,-2,2,Clothing,Leggings,0.002403846,0.041666667,79231,13422
B-25884,28-11-2018,24,2,4,Clothing,Hankerchief,0.002409639,0.011111111,79231,13422
B-25885,28-11-2018,94,27,2,Clothing,Shirt,0.002415459,0.025,79231,13422
B-25885,28-11-2018,394,146,2,Furniture,Bookcases,0.009615385,0.025,79231,13422
B-25885,28-11-2018,734,248,2,Furniture,Chairs,0.009708738,0.035714286,79231,13422
B-25885,28-11-2018,349,0,7,Clothing,Stole,0.002421308,0.010869565,79231,13422
B-25886,28-11-2018,89,17,2,Clothing,Stole,0.002427184,0.010989011,79231,13422
B-25886,28-11-2018,502,84,4,Electronics,Phones,0.007246377,0.033333333,79231,13422
B-25886,28-11-2018,63,1,4,Clothing,T-shirt,0.00243309,0.02173913,78729,13338
B-25886,28-11-2018,107,37,3,Clothing,Shirt,0.002439024,0.025641026,78729,13338
B-25887,01-12-2018,83,6,6,Clothing,Shirt,0.002444988,0.026315789,78729,13338
B-25887,01-12-2018,2125,234,6,Electronics,Printers,0.00729927,0.032258065,78729,13338
B-25888,02-12-2018,18,2,3,Clothing,Hankerchief,0.00245098,0.011235955,76604,13104
B-25888,02-12-2018,223,4,3,Electronics,Phones,0.007352941,0.034482759,76604,13104
B-25888,02-12-2018,646,213,3,Electronics,Electronic Games,0.007407407,0.027777778,76381,13100
B-25889,03-12-2018,31,10,1,Clothing,Kurti,0.002457002,0.05,75735,12887
B-25889,03-12-2018,119,43,7,Clothing,Kurti,0.002463054,0.052631579,75735,12887
B-25889,03-12-2018,114,11,4,Clothing,T-shirt,0.002469136,0.022222222,75735,12887
B-25890,04-12-2018,465,207,9,Clothing,Saree,0.002475248,0.015625,75735,12887
B-25891,04-12-2018,25,2,2,Clothing,Hankerchief,0.00248139,0.011363636,75735,12887
B-25891,04-12-2018,97,36,7,Clothing,Hankerchief,0.002487562,0.011494253,75735,12887
B-25891,04-12-2018,121,41,4,Clothing,Stole,0.002493766,0.011111111,75735,12887
B-25892,04-12-2018,139,30,3,Clothing,Shirt,0.0025,0.027027027,75735,12887
B-25893,04-12-2018,355,114,7,Clothing,Stole,0.002506266,0.011235955,75735,12887
B-25893,04-12-2018,61,11,3,Clothing,Kurti,0.002512563,0.055555556,75735,12887
B-25893,04-12-2018,149,15,3,Clothing,Saree,0.002518892,0.015873016,75735,12887
B-25893,04-12-2018,688,103,6,Electronics,Accessories,0.007462687,0.024390244,75735,12887
B-25893,04-12-2018,372,59,3,Electronics,Printers,0.007518797,0.033333333,75047,12784
B-25893,04-12-2018,223,62,7,Clothing,Shirt,0.002525253,0.027777778,74675,12725
B-25893,04-12-2018,83,12,3,Clothing,Stole,0.002531646,0.011363636,74675,12725
B-25894,04-12-2018,1246,62,3,Furniture,Bookcases,0.009803922,0.025641026,74675,12725
B-25895,04-12-2018,388,93,2,Furniture,Bookcases,0.00990099,0.026315789,74675,12725
B-25896,05-12-2018,31,11,3,Clothing,Skirt,0.002538071,0.037037037,74675,12725
B-25896,05-12-2018,42,7,2,Clothing,Kurti,0.002544529,0.058823529,74675,12725
B-25896,05-12-2018,190,68,8,Clothing,T-shirt,0.00255102,0.022727273,74675,12725
B-25896,05-12-2018,103,36,2,Clothing,Hankerchief,0.002557545,0.011627907,74675,12725
B-25896,05-12-2018,287,66,6,Clothing,Kurti,0.002564103,0.0625,74675,12725
B-25896,05-12-2018,23,4,2,Clothing,Skirt,0.002570694,0.038461538,74675,12725
B-25896,05-12-2018,79,-2,2,Furniture,Furnishings,0.01,0.033333333,74675,12725
B-25897,06-12-2018,43,5,3,Clothing,Stole,0.00257732,0.011494253,74675,12725
B-25897,06-12-2018,33,10,3,Clothing,Hankerchief,0.002583979,0.011764706,74675,12725
B-25897,06-12-2018,24,11,5,Clothing,Hankerchief,0.002590674,0.011904762,74675,12725
B-25897,06-12-2018,734,213,6,Electronics,Electronic Games,0.007575758,0.028571429,74675,12725
B-25898,07-12-2018,33,13,3,Clothing,Leggings,0.002597403,0.043478261,73941,12512
B-25898,07-12-2018,499,33,4,Clothing,Saree,0.002604167,0.016129032,73941,12512
B-25898,07-12-2018,147,73,3,Clothing,Stole,0.002610966,0.011627907,73941,12512
B-25898,07-12-2018,53,5,3,Clothing,T-shirt,0.002617801,0.023255814,73941,12512
B-25898,07-12-2018,171,2,2,Electronics,Electronic Games,0.007633588,0.029411765,73941,12512
B-25898,07-12-2018,915,-99,3,Furniture,Tables,0.01010101,0.166666667,73770,12510
B-25898,07-12-2018,191,93,4,Clothing,Shirt,0.002624672,0.028571429,73770,12510
B-25898,07-12-2018,857,274,2,Furniture,Tables,0.010204082,0.2,73770,12510
B-25899,08-12-2018,22,9,2,Clothing,Leggings,0.002631579,0.045454545,73770,12510
B-25899,08-12-2018,28,6,4,Clothing,Skirt,0.002638522,0.04,73770,12510
B-25899,08-12-2018,43,17,1,Clothing,Saree,0.002645503,0.016393443,73770,12510
B-25899,08-12-2018,846,9,2,Furniture,Chairs,0.010309278,0.037037037,73770,12510
